"","ac1A","ac1B","ac2A","ac2B","ac3A","ac3B","ac4","Or1a","Or2a","Or7a","Or9a","Or10a","Or13a","Or19a","Or22a","Or22b","Or22c","Or23a","Or24a","Or30a","Or33a","Or33b","Or33c","Or35a","Or42a","Or42b","Or43a","Or43b","Or45a","Or45b","Or46a","Or47a","Or47b","Or49a","Or49b","Or59a","Or59b","Or59c","Or65a","Or67a","Or67b","Or67c","Or67d","Or71a","Or74a","Or82a","Or85a","Or85b","Or85c","Or85d","Or85e","Or85f","Or88a","Or92a","Or94a","Or94b","Or98a","Gr21a.Gr63a","ab2B","ab4B","ab5B","pb2A","Or69a","ac1","ac2","ac3_noOr35a","Ir31a","Ir41a","Ir75a","Ir75d","Ir76a","Ir84a","Ir92a","Ir64a.DC4","Ir64a.DP1m","ac1BC","ac2BC","Or83c"
"FUZZWVXGSFPDMH-UHFFFAOYSA-N",0.0604179106610377,0.0217901441501844,0.0330110904271468,-0.0177236222653005,0.126225246834117,0.0208962022283591,0.126459813887665,NA,0.0201773907471594,0.0560633296886132,0.0784722938495659,0.0287973615521329,0.0455379606272258,0.065118263812332,0.250444139618844,NA,NA,0.0064388712806358,NA,NA,NA,0.0539555225418828,NA,0.00160182363840029,NA,0.0580540908577213,0.0217056192821866,0.0059328998622091,NA,NA,NA,0.0091092184828885,-0.056786463742813,NA,0.018467274056066,NA,0.0592440604477206,NA,0.0223831346483927,0.0281645187307967,0.125629473393549,0.0123244744854566,NA,NA,NA,0.0370592318005771,-0.0212600771932766,0.0733647245491546,NA,NA,NA,0.0635365826711832,-0.010425103771148,-0.0193794078579111,NA,NA,0.0390579185825585,NA,NA,-0.0393063141561307,NA,NA,0.108722358722359,0.099366552170228,-0.012244897959183,0.116391218495425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460829493087562
"MNWFXJYAOYHMED-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.106002834105406,NA,0.0081830782998857,0.0419044755733787,0.0204551708657545,0.0031609357893679,0.0609047170877368,-0.0307312310856762,0.00521482305939769,NA,NA,-0.0042925808537571,NA,NA,NA,-0.0385866618922604,NA,0.0148384404793593,NA,0.0585690691594853,-0.0493044830350622,0.0985790954107152,NA,NA,NA,-0.0110926157419878,-0.017266034421051,NA,0.0045234614285419,NA,0.028979814948635,NA,-0.0033471695351203,-0.0105699332391632,0.102474898863787,-0.0133133193621501,NA,NA,NA,-0.0100774276940169,0.0037052451050203,0.0632603866076416,NA,NA,NA,0.0177062801592362,-0.0062818227551601,-0.0167753932323308,NA,NA,-0.0007344149563636,NA,NA,-0.0423559973148171,NA,NA,0.145577395577396,0.124659856359013,0.048979591836735,-0.0325056556158393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWZKQHOCKIZLMA-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.00344197848802709,NA,-0.0035016832787995,0.040154077306058,0.0041906993653277,-0.0021127827397225,0.0171639791505661,-0.0342551285979933,-0.0306792502001064,NA,NA,0.0042925808537572,NA,NA,NA,-0.0597089360432286,NA,-0.0349984309204765,NA,0.0634292107307843,-0.0239823710127384,0.0184015576011894,NA,NA,NA,-0.0024717600571374,-0.022276974954671,NA,0.00843293882711819,NA,-0.0027875931841635,NA,-0.0033471695351203,-0.023353595984335,0.117700901664114,-0.0051351055566297,NA,NA,NA,-0.0128129321931748,-0.010782073272981,0.167685491575117,NA,NA,NA,0.0240257147572754,0.0020047392768156,-0.0161899350982001,NA,NA,-0.00574510032227607,NA,NA,-0.0386048016332478,NA,NA,0.125614250614251,0.086719900075835,0.00816326530612299,-0.0083885562879585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FBUKVWPVBMHYJY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0028541263539166,NA,-0.0035016832787995,0.0347474551984591,-0.0064940268083066,0.0034888839775213,-0.0128065964107663,-0.034665755192704,-0.0053437300519811,NA,NA,-0.0085851617075143,NA,NA,NA,-0.0285041922233254,NA,-0.0483810400346635,NA,0.0593402861612593,-0.0585003943863421,0.0033293115062998,NA,NA,NA,-0.0209706193199036,-0.000990300282256995,NA,0.0097159463252409,NA,0.0038718325175118,NA,-0.0207493834208671,-0.0173837705848927,0.0989209850281139,-5.93420635334983e-05,NA,NA,NA,-0.0128129321931748,0.0037052451050203,0.0834693372814826,NA,NA,NA,0.0177062801592362,-0.0062818227551601,-0.0158310976571347,NA,NA,-0.0104584197829946,NA,NA,-0.0383208465816549,NA,NA,0.233108108108108,0.043359950037918,0.034693877551021,0.029359947007855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460829493087562
"OYHQOLUKZRVURQ-HZJYTTRNSA-N",NA,NA,NA,NA,NA,NA,NA,NA,-0.0149245060287188,0.259761675442824,0.0204551708657545,0.0145909443376764,NA,-0.0507629027653113,-0.0260377233677929,NA,NA,0.0107314521343929,NA,NA,NA,-0.0576474944137715,NA,0.103199360117461,NA,NA,-0.0562014165485221,0.17235072334785,NA,NA,NA,0.0470350974252878,-0.050483297879841,NA,0.00843293882711819,NA,0.0100612695543859,NA,0.0254485253699672,-0.0138018753452273,NA,-0.0149089647109055,NA,NA,NA,-0.0128129321931748,0.007326913682141,0.133996616340458,NA,NA,NA,0.0240257147572754,-0.0187116658031238,NA,NA,NA,-0.00574510032227607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KQNPFQTWMSNSAP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0388664243354224,NA,-0.0035016832787995,0.0641250074995332,0.0696840762268759,0.0970270548538287,0.0311595487138798,0.010500479282842,0.0588614443882695,NA,NA,-0.0064388712806357,NA,NA,NA,-0.0546712152408891,NA,-0.0183254429241173,NA,0.0205269434076241,-0.0239823710127384,0.0184015576011894,NA,NA,NA,0.0236428296880485,-0.036854156424752,NA,0.014761376381993,NA,0.0614616364666772,NA,0.00657455178230529,-0.0138018753452273,0.129466573069952,0.0141598327062207,NA,NA,NA,0.016299022149822,-0.0142747412464128,0.0565243126871266,NA,NA,NA,0.0444377746298951,-0.0083534632631541,-0.024191615164865,NA,NA,0.0298941137223391,NA,NA,-0.0602900005733157,NA,NA,0.348587223587224,0.045166614622831,0.171428571428572,0.142605456895295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GWYFCOCPABKNJV-UHFFFAOYSA-N",0.0714593901742077,0.039222259470332,-0.009368162025749,0.0147696852210837,0.277678094313157,-0.0353836391693237,0.0881277115620954,NA,0.0105556661382763,0.0452810750422442,0.0813726645695059,0.0633423829995037,NA,0.038729559047632,0.0776490658259435,NA,NA,-0.0085851617075143,NA,NA,NA,-0.056616773599043,NA,-0.00503091710376001,NA,NA,-0.0516034608728822,0.0111400765740279,NA,NA,NA,0.0149148951773525,-0.037701185001644,NA,0.0172385914657587,NA,0.0570173647831604,NA,0.0098050736316526,0.0889752121149595,NA,0.0178835846846407,NA,0.106213719098052,NA,0.0522739977259298,0.0037052451050203,0.00597244487116989,NA,NA,NA,0.0444377746298951,-0.0062818227551601,NA,NA,NA,0.0146573980461638,NA,-0.00162677800233644,NA,NA,NA,0.373771498771499,0.071363251104073,0.067346938775511,0.197131072767025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"LCTONWCANYUPML-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.00128128095829221,NA,0.0081830782998857,0.137237396556518,0.0784722938495659,0.0645146802810377,NA,-0.0039499992183209,0.0636207588316425,NA,NA,-0.0021462904268786,NA,NA,NA,-0.0586782152285,NA,-0.00503091710376001,NA,NA,-0.00458674259843239,0.0111400765740279,NA,NA,NA,0.0294746309143792,-0.050483297879841,NA,0.0109898002759933,NA,0.038699485286068,NA,0.0254485253699672,-0.0030588744746759,NA,0.0105063280294266,NA,NA,NA,-0.0141806844427538,-0.0177674092198447,0.0161048542537837,NA,NA,NA,0.0330270847414407,0.0061480202928036,NA,NA,NA,0.0045766213504959,NA,NA,NA,NA,NA,NA,0.161696480349735,0.23061224489796,0.010485695359948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBETXYAYXDNJHR-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0246966459964644,NA,0.0081830782998857,0.0531304703182714,0.023655324661495,0.0173755275085343,NA,-0.0244286085071831,0.0224487311621025,NA,NA,-0.0042925808537571,NA,NA,NA,-0.0617703776726857,NA,-0.0483810400346635,NA,NA,-0.0814901727645416,0.219182703266958,NA,NA,NA,0.0441014527666125,-0.040199181782105,NA,0.00843293882711819,NA,0.0410554623492053,NA,0.0098050736316526,-0.0173837705848927,NA,0.0051518331357004,NA,NA,NA,-0.0114451799435958,-0.0037967373261172,0.272142750136717,NA,NA,NA,0.04997589490564,-0.0249265873271056,NA,NA,NA,0.0116153790795991,NA,NA,NA,NA,NA,NA,0.028906633358612,0.028571428571429,0.023068529791886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JVTAAEKCZFNVCJ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.010727799850931,NA,0.0058228794782554,0.0485124581295314,0.0300042180604859,0.0923746696083417,NA,-0.0036622329571219,0.0660416817133125,NA,NA,-0.0064388712806357,NA,NA,NA,-0.033278698596536,NA,0.008224930887233,NA,NA,0.00449702324439351,0.0033293115062998,NA,NA,NA,0.0236428296880485,-0.053167844400128,NA,0.014761376381993,NA,0.028979814948635,NA,0.00657455178230529,-0.0067993277593336,NA,0.0295063208180288,NA,NA,NA,-0.0100774276940169,-0.0212600771932766,-0.010914904099853,NA,NA,NA,0.0330270847414407,-0.0062818227551601,NA,NA,NA,0.0390579185825585,NA,NA,NA,NA,NA,NA,0.06684658964179,0.126530612244898,0.085982701951575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CZUGFKJYCPYHHV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0211189706328337,NA,0.0201773907471594,0.0808141269948336,0.262613241247545,0.0393735385577398,0.110977666807613,-0.0166270043446159,0.0910587180679215,NA,NA,-0.0042925808537571,NA,NA,NA,-0.0486005307189239,NA,0.566134834268756,NA,-0.0203497350341643,0.0175099551858066,0.18574382252377,NA,NA,NA,0.63971769076531,-0.067913584141545,NA,0.019516304156651,NA,0.0376352612085596,NA,-0.0067364459174812,0.0988869202899005,NA,0.0595730816821161,NA,0.0388310312434969,NA,0.0445931642148972,0.0776830713580123,0.12230919326999,NA,NA,NA,0.121659670297935,0.0040763797848096,-0.0142409429433528,NA,NA,0.0851222565401368,NA,0.0180134336592748,NA,0.684462135480654,NA,NA,0.057813266717224,-0.022448979591836,0.037748503295813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.032258064516129
"QMMFVYPAHWMCMS-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0192296668543059,NA,0.0011381199442727,0.0383574478625235,0.0696840762268759,-0.0051324861786619,NA,-0.0429396560935816,0.00541001078898359,NA,NA,-0.0085851617075143,NA,NA,NA,-0.0459740774870028,NA,-0.0283218932446369,NA,NA,-0.0676963057376219,0.0287054887994269,NA,NA,NA,-0.0170242621123276,-0.020327220807475,NA,-0.0017473764073864,NA,0.136239685114019,NA,-0.0207493834208671,-0.0105699332391632,NA,-0.0051351055566297,NA,NA,NA,-0.0005031619469642,-0.0160210752331288,0.0464204269578076,NA,NA,NA,0.0635365826711832,-0.012496744279142,NA,NA,NA,-0.0151717392437132,NA,NA,NA,NA,NA,NA,0.041553285453005,0.057142857142858,0.094371258239533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALVPFGSHPUPROW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601159252436818,NA,0.0509485924770077,0.0781180415373938,-0.0279342464739541,0.132973942998361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0203497350341643,NA,NA,NA,NA,NA,NA,NA,NA,0.0299416170218626,NA,-0.0112062855969577,NA,NA,NA,NA,0.0481288322928658,NA,NA,NA,0.0236372641031732,NA,0.110567739963666,NA,NA,NA,NA,NA,-0.0142409429433528,NA,NA,0.0847235011148553,NA,-0.00376830478314548,NA,0.0759923683361652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"SUVIGLJNEAMWEG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0601159252436818,NA,0.0377365625425161,0.0612325016043118,NA,0.22507303924249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0203497350341643,NA,NA,NA,NA,NA,NA,NA,NA,0.0299416170218626,NA,-0.0141401027621894,NA,NA,NA,NA,0.0481288322928658,NA,NA,NA,0.0236372641031732,NA,0.160300092231823,NA,NA,NA,NA,NA,-0.0142409429433528,NA,NA,0.0847235011148553,NA,0.00573450594275478,NA,0.0948704357394462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOYAFQVGZZPNRA-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0081652379343464,NA,-0.0126586358147841,0.0604175156066321,0.0074793136147569,-0.0022841404694895,NA,0.119351430967257,0.0224487311621025,NA,NA,-0.0064388712806357,NA,NA,NA,0.0154841684136353,NA,0.00160182363840029,NA,NA,-0.0291392447902816,0.038286562601431,NA,NA,NA,0.0062102055743676,-0.015211234343475,NA,0.0122550078472713,NA,0.0185764434810594,NA,-0.0136481649053504,0.0634028821921675,NA,0.0178835846846407,NA,NA,NA,-0.0100774276940169,-0.0125284072596969,0.0598923345739126,NA,NA,NA,0.0177062801592362,0.0123629418167854,NA,NA,NA,0.252149484025328,NA,NA,NA,NA,NA,NA,0.039746620868091,0.038775510204082,0.039845642367803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GRWFGVWFFZKLTI-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,-0.0035016832787995,0.0732543052324409,0.0074793136147569,0.0044088492430813,0.104451377900578,0.045164506410962,-0.000166323563692602,NA,NA,-0.0064388712806357,NA,NA,NA,0.025259233904554,NA,0.0706707895585814,NA,NA,0.0258378711525196,-0.001877865205519,NA,NA,NA,0.0353171644676759,-0.020327220807475,NA,0.0177135193853535,NA,-0.0088443998927843,NA,0.0033067087941576,0.000651993223822398,NA,0.0362454093747144,NA,0.0388310312434969,NA,0.0131451825665047,-0.0037967373261172,0.150863966682507,NA,NA,NA,0.0554386425007662,0.0040763797848096,NA,NA,NA,0.427770763520084,NA,0.000232836039859,NA,-0.0171861484364543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WTARULDDTDQWMU-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0081830782998857,0.0332292907283191,-0.0064940268083066,-0.0045509200994759,NA,0.08657336388573,-0.0035665900898196,NA,NA,-0.0085851617075143,NA,NA,NA,0.0154841684136353,NA,-0.0116733272777502,NA,NA,0.0418076119322256,0.0111400765740279,NA,NA,NA,-0.0209706193199036,0.00849201569051,NA,0.0109898002759933,NA,-0.016969490876365,NA,-0.0207493834208671,-0.0197717007446696,NA,0.0016622936139657,NA,NA,NA,-0.00597417094528,0.0108720357696846,0.0531563208520216,NA,NA,NA,0.0038443223275779,0.0040763797848096,NA,NA,NA,-0.0025028018307295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BQOFWKZOCNGFEC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.013878213901626,NA,-0.001187209101571,0.0575197112616531,0.0140026246160894,-0.0045509200994759,NA,0.384889906980858,-0.000536279287711508,NA,NA,-0.0107314521343929,NA,NA,NA,-0.00139150803027951,NA,-0.0349984309204765,NA,NA,0.0378923263298456,0.0059328998622091,NA,NA,NA,-0.0024717600571374,-0.004318753904579,NA,0.0024643688803349,NA,-0.016969490876365,NA,-0.0101695273249233,-0.0086808257437228,NA,0.0105063280294266,NA,NA,NA,-0.0100774276940169,0.0276477189501943,-0.0075374343056484,NA,NA,NA,0.0144187648863052,0.0082196608007975,NA,NA,NA,-0.00888731329608845,NA,NA,NA,NA,NA,NA,0.036133291698265,0.022448979591837,0.035651364223824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XMGQYMWWDOXHJM-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0081830782998857,0.0500536635871711,0.0204551708657545,-0.000668322142116901,NA,0.20140355709145,0.0611850630258495,NA,NA,-0.0085851617075143,NA,NA,NA,0.00884717412017419,NA,0.145147417533147,NA,NA,-0.0291392447902816,0.0033293115062998,NA,NA,NA,0.0558529818322768,-0.012589128552158,NA,0.0160034213569354,NA,-0.0180059659729117,NA,-0.0101695273249233,-0.0086808257437228,NA,0.0105063280294266,NA,NA,NA,-0.0005031619469642,0.0108720357696846,0.0969425862750976,NA,NA,NA,0.0038443223275779,0.0040763797848096,-0.0142409429433528,NA,NA,0.0913147313881488,0.00901781931009701,NA,0.241956674456805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAMPSKZZVDUYOS-HRGUGZIWSA-N",NA,NA,NA,NA,NA,NA,NA,NA,-0.001187209101571,0.0677372633639986,0.0041906993653277,-0.003504903046262,NA,0.03631505161864,-0.00663747939854641,NA,NA,-0.0064388712806357,NA,NA,NA,-0.0240955258686661,NA,-0.0116733272777502,NA,NA,-0.0493044830350622,0.000725723150390399,NA,NA,NA,0.000419735125200903,0.00172201170735001,NA,0.0172385914657587,NA,-0.0131745063383361,NA,-0.0067364459174812,-0.0105699332391632,NA,0.0087050559328732,NA,0.0147766958603033,NA,-0.0141806844427538,-0.009035739286265,0.00259497507696529,NA,NA,NA,-0.0123990432726651,0.0123629418167854,NA,NA,NA,-0.0007344149563636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UAHWPYUMFXYFJY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0081652379343464,NA,0.0058228794782554,0.0659423066582718,0.0074793136147569,-0.003504903046262,NA,0.05889205009633,0.0224487311621025,NA,NA,-0.0085851617075143,NA,NA,NA,-0.0049123925480813,NA,-0.0216551515900559,NA,NA,-0.0239823710127384,0.0059328998622091,NA,NA,NA,-0.0170242621123276,-0.00136818054825699,NA,0.0058372830231868,NA,-0.0180059659729117,NA,-0.0033471695351203,0.0700843812949207,NA,0.0123244744854566,NA,NA,NA,-0.0128129321931748,0.0108720357696846,0.00934991466537449,NA,NA,NA,0.0075094737137465,0.0144345823247794,NA,NA,NA,0.060506062387712,NA,NA,NA,NA,NA,NA,0.030713297943525,0.03265306122449,0.044039920511782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"NPNUFJAVOOONJE-GFUGXAQUSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0058228794782554,0.0575197112616531,0.0204551708657545,-0.0020610020443882,0.100280578742134,0.078657065739863,0.0494397631403375,NA,NA,-0.0107314521343929,NA,NA,NA,0.0284829987672717,NA,0.0247407874035494,NA,0.0033980757778919,-0.0814901727645416,0.0085364882181185,NA,NA,NA,-0.0024717600571374,-0.013148322261232,NA,0.0014236567724793,NA,0.0185764434810594,NA,-0.0033471695351203,-0.0197717007446696,0.0875952994686349,0.0051518331357004,NA,NA,NA,-0.0046064186957011,0.0037052451050203,0.0531563208520216,NA,NA,NA,0.0177062801592362,-6.69012311782999e-05,-0.0195397313068011,NA,NA,-0.0041739938353699,NA,NA,0.26851105457992,NA,NA,0.246928746928747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HFPZCAJZSCWRBC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,-0.0035016832787995,0.0500801773686414,0.0041906993653277,-0.0030440778619301,NA,0.045798703245972,0.0196840705289075,NA,NA,-0.0128777425612715,NA,NA,NA,-0.00850751739271721,NA,0.008224930887233,NA,NA,-0.0399032276233989,-0.0070850419173377,NA,NA,NA,0.017821597738957,-0.004318753904579,NA,0.0135120485794227,NA,-0.0131745063383361,NA,-0.0280552042678501,-0.0149958404251157,NA,0.0051518331357004,NA,0.0633380036297099,NA,-0.0196516934410696,-0.0037967373261172,-0.00415996451144381,NA,NA,NA,0.0144187648863052,0.0102913013087914,NA,NA,NA,-0.0120295262699008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"HIGQPQRQIQDZMP-DHZHZOJOSA-N",-0.0435597335390616,NA,0.0162655619662922,NA,-0.0157192944212724,-0.0062877334424388,-0.0253397646727756,0.010662177328844,0.0035742050414748,0.0494362082308965,0.0251472707911174,0.0187928730647821,0.115618949388488,0.01390372924801,-0.00743309317236091,0,NA,0.0133204963502183,NA,-0.00502018937755388,0.0085297418630752,-0.00281596329670031,NA,-0.0282045122962123,0.0629184095979298,0.0272708915253845,-0.0351282232218985,0.0543636978566931,0.0934016017964602,0.0051646477802312,NA,-0.0251773966058056,0.00827856747321098,0.0316952960786726,-0.000987329958708004,0,0.0378132585782263,-0.0062085586134453,-0.0120946102697477,0.0160952767843601,0.0497058683527159,0.0161432532295096,NA,-0.0083873599416072,0.0020360953513318,0.70640417303225,-0.0028182379360287,0.0618755690803206,0.0483316071417998,0.0343827999334135,NA,-0.0148219168268822,0.00208143660570149,0.01132244557877,-0.0051181189257952,0.0107869284913523,0.191864512450117,0.025240017011093,0.000641466216343051,-0.0270544459009549,0.0419147524325514,NA,0.38022113022113,0.07226658339653,-0.027551020408163,0.083885562879585,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0006467110125647,0,0.244239631336405
"WUOACPNHFRMFPN-SECBINFHSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0058228794782554,0.0589391802924603,0.0331532839019905,-0.0048859707075989,0.0232624905536568,0.184649936464126,0.0882008162005065,NA,NA,-0.0085851617075143,NA,NA,NA,0.0154841684136353,NA,0.0379106575119394,NA,-0.0407580847322547,0.00449702324439351,0.0033293115062998,NA,NA,NA,0.017821597738957,-0.015814167111904,NA,0.0058372830231868,NA,-0.0207737843078507,NA,0.0129997696499568,0.0252777121421064,0.0440213472488126,0.0236073356463349,NA,0.0080549533739308,NA,0.0008645903026148,-0.0230064111799925,0.110416334827333,NA,NA,NA,-0.0083995064191656,0.0144345823247794,-0.0215346229289747,NA,NA,0.0329468736659,NA,NA,0.262144860107449,NA,NA,0.764434889434889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GLZPCOQZEFWAFX-JXMROGBWSA-N",NA,NA,NA,NA,NA,NA,0.0341431648891034,NA,-0.001187209101571,0.0531304703182714,0.0074793136147569,-0.0118408783368644,0.0729221848633308,0.016968822004407,0.0444394701110905,NA,NA,-0.0128777425612715,NA,NA,NA,0.0316937369599347,NA,0.008224930887233,NA,-0.027889502881718,-0.060799372224162,0.0033293115062998,NA,NA,NA,-0.0110926157419878,-0.016986709437467,NA,0.0071402407961078,NA,-0.0097293951695483,NA,-0.0067364459174812,0.0949643384483125,0.0502819643820079,0.0335420274880609,NA,NA,NA,0.0747072932887041,-0.009035739286265,0.0767328981313586,NA,NA,NA,0.0038443223275779,0.0144345823247794,-0.0160211647218976,NA,NA,0.278060164566929,0.09727290207751,NA,-0.0438953325945049,NA,NA,0.59551597051597,0.079493241736183,0.014285714285715,0.106954092671471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460829493087562
"GLZPCOQZEFWAFX-YFHOEESVSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0201773907471594,0.0677372633639986,0.0172376595447226,-0.0045509200994759,NA,0.048903276041929,0.0684483405383995,NA,NA,-0.0064388712806357,NA,NA,NA,0.025259233904554,NA,0.011532883154571,NA,NA,-0.0344416279600334,0.0111400765740279,NA,NA,NA,-0.0130714618516733,-0.017787364302331,NA,0.018467274056066,NA,-0.0207737843078507,NA,0.0161600866996411,0.0134150349623084,NA,0.0141598327062207,NA,-0.0186259711591364,NA,-0.0018709141965431,-0.0055430713128332,0.0801011023428976,NA,NA,NA,0.0177062801592362,0.0144345823247794,NA,NA,NA,0.200937907904811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"CDOSHBSSFJOMGT-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,-0.0154510592972504,NA,0.0426873166681018,0.0686846902198598,0.0300042180604859,0.0010442198956657,0.16400633245254,0.261562945008009,0.0808723184522965,NA,NA,0.0064388712806358,NA,NA,NA,0.0761857039009938,NA,0.0641374274760744,NA,-0.0421279629213919,-0.0291392447902816,-0.00968863027324707,NA,NA,NA,0.0411705967151194,-0.033936627620402,NA,0.01584094350366,NA,-0.0141537140101925,NA,0.00657455178230529,0.158337963864923,0.0104696701036644,0.0306645457407567,NA,NA,NA,0.0256352873234829,-0.0299917471268563,0.163028536363885,NA,NA,NA,0.0144187648863052,-0.0042101822471662,-0.0104350567242032,NA,NA,0.467326777435152,NA,-0.00697154784854252,0.239091679581571,0.0061521083060891,NA,0.716216216216216,0.090333229245662,-0.028571428571428,0.100662675455502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"QMVPMAAFGQKVCJ-SNVBAGLBSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.0081830782998857,0.0741172414362478,0.0300042180604859,-0.0058943392378304,0.190729263438479,0.048847182244505,0.0488148643526525,NA,NA,-0.0128777425612715,NA,NA,NA,0.00884717412017419,NA,0.0148384404793593,NA,-0.0175417391308625,-0.0539024387107021,0.0059328998622091,NA,NA,NA,-0.0150486733016525,-0.015211234343475,NA,0.0172463857062176,NA,-0.0095420138922373,NA,-0.0033471695351203,-0.0011997775232147,0.117230494933699,0.0399527890046223,NA,NA,NA,0.0138344790340745,0.0276477189501943,0.13307135634026,NA,NA,NA,-0.0143988116994149,0.0144345823247794,-0.0100123257365196,NA,NA,0.117956601992283,NA,0.0140371943113604,-0.0392175467445798,0.0651720966671277,NA,0.695638820638821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRHDDEIRQPDPMG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.00344197848802709,NA,0.0775662691242698,0.0283706266659333,0.224770574107245,0.0077948833270509,NA,0.198780346873158,0.0385028119384435,NA,NA,0.0211038486685442,NA,NA,NA,0.0380842321559028,NA,-0.0383403846370392,NA,NA,0.0716580140526766,0.0557014518853591,NA,NA,NA,0.0558529818322768,-0.022839176193309,NA,-0.0039060544043049,NA,0.0339058488259808,NA,0.0098050736316526,0.0656553123881029,NA,0.0315135681768481,NA,NA,NA,0.0614028572811415,0.0308450917396656,0.0497883589737356,NA,NA,NA,0.127930638694741,0.0082196608007975,NA,NA,NA,0.109900849567544,NA,NA,NA,NA,NA,NA,0.07226658339653,0.00612244897959199,0.096468397311523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
